整租 | 中商平价旁伊顿阳光 精装两房 家具家电齐全 拎包即住,湖北省武汉市江夏庙山阳光大道2号泰驰伊顿阳光,114.369642,30.409320,1700,https://wh.58.com/zufang/35840468361395x.shtml
单间 | 新长江滨江花园 精装修 配套齐全 拎包即住 押一付一,湖北省武汉市武昌徐东团结路2号新长江滨江花园,114.334942,30.590050,720,https://wh.58.com/hezu/35823246987190x.shtml
单间 | 地铁口优 质单间  可月付 上班族必选 无中介,湖北省武汉市武昌中北路欢乐大道东亭新嘉源小区,114.373593,30.588454,666,https://wh.58.com/hezu/35841185692867x.shtml
单间 | 个人出租大小单间 东方花城 广电江湾小区500元起,湖北省武汉市硚口古田古文路广电江湾新城南区,114.198743,30.586285,500,https://wh.58.com/hezu/34077029400378x.shtml
整租 | 3号线地铁口经开未来城单间出租 厨房、独立卫生间。包,湖北省武汉市汉阳升官渡东风大道214号ICC汉阳国际公寓,114.187946,30.529291,1600,https://wh.58.com/zufang/35543385859890x.shtml
整租 | 东方雨林精装一室一厅 明厨明卫 全新家具家电 有钥匙,湖北省武汉市江夏庙山阳光大道东方雨林,114.368219,30.406894,1500,https://wh.58.com/zufang/35711995547321x.shtml
整租 | 魔方公寓 走马岭工业园内  时尚精装 家电家具齐全,湖北省武汉市东西湖吴家山走马岭1号走马岭1号小区,114.043010,30.635500,1400,https://wh.58.com/zufang/35729669302196x.shtml
整租 | 观庭金色世家好房出租1700元,湖北省武汉市洪山白沙洲白沙五路2号观庭金色世家,114.264562,30.477447,1700,https://wh.58.com/zufang/35789358596293x.shtml
整租 | 关南社区单间 带独卫阳台 总部国际生物城 湖北二师城,湖北省武汉市江夏流芳黄龙山路关南社区四期,114.435798,30.481816,750,https://wh.58.com/zufang/35818848757573x.shtml
整租 | 紧急急租中南新村(付家坡一路)房源 不会让你白跑,湖北省武汉市武昌丁字桥付家坡一路19号中南新村(付家坡一路),114.331369,30.532274,2800,https://wh.58.com/zufang/35590065595576x.shtml
整租 | 好房出租！夏家村小区2室1厅仅租1500元月,湖北省武汉市武昌南湖花园平安路景虹花园二期,114.319965,30.517133,1500,https://wh.58.com/zufang/35829337540141x.shtml
单间 | 无中介 保利中央公馆 （南湖沃尔玛 文昌路 佰港城）,湖北省武汉市洪山新南湖丁字桥南路558号保利中央公馆(G1-G...,114.322219,30.495080,700,https://wh.58.com/hezu/35751947611070x.shtml
整租 | 范湖D铁旁 新世纪都市花园梅园 精装阔绰大3房 房东,湖北省武汉市江汉西北湖马场角路289号新世纪都市花园梅园,114.265866,30.608189,6000,https://wh.58.com/zufang/35829451424077x.shtml
整租 | 直租 江汉路世纪江尚 邻二号线江汉路 循礼门 江滩,湖北省武汉市江汉前进/江汉花楼街122号世纪江尚,114.295091,30.575563,1450,https://wh.58.com/zufang/35840317989690x.shtml
单间 | 保利心语三期 3室3厅3卫 主卧 南,湖北省武汉市洪山新南湖野芷湖西路保利心语三期,114.326607,30.468410,460,https://wh.58.com/hezu/35599677632588x.shtml
单间 | 世纪彩城 1室3厅3卫 次卧 南,湖北省武汉市武昌中北路中北路151号世纪彩城,114.355405,30.572282,570,https://wh.58.com/hezu/35423941627949x.shtml
整租 | 硚口路 越秀财富中心 茶叶市场葛洲坝花园 精装单间直,湖北省武汉市硚口宝丰硚口路158号葛洲坝城市花园,114.253222,30.573773,1200,https://wh.58.com/zufang/35840439805751x.shtml
整租 | 桥西社区 1室3厅3卫,湖北省武汉市汉阳王家湾知音路桥西社区,114.211119,30.569527,3200,https://wh.58.com/zufang/35845891633727x.shtml
整租 | 徐东 群星城旁 联发九都国际 精装2房 小区环境好,湖北省武汉市武昌徐东徐东大街联发九都国际,114.351658,30.581609,3000,https://wh.58.com/zufang/35389931183551x.shtml
整租 | 中大十里新城 3室3厅3卫,湖北省武汉市汉阳王家湾墨水湖北路中大十里新城,114.212906,30.555449,3070,https://wh.58.com/zufang/35857289399747x.shtml
整租 | 光谷步行街！独门独户格调一室！万科中心保利时代拎包入,湖北省武汉市洪山关山新竹路光谷青年城,114.402278,30.492258,1400,https://wh.58.com/zufang/35843807376050x.shtml
单间 | 个人直租600月付 恒安路 红顶家园地铁口 精装次卧,湖北省武汉市武昌南湖花园恒安路虹顶家园,114.312127,30.502256,600,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-imD-_821A4M_lQIoX5N2PFx_7k2_EqtKrUBdQpKLFZAmhVOxRJtthz76gIcbHwYe1MMdLEMNrhkWOaYFQoyojuZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQBMgN0wCHEKvU3N1cLeCacaApDR5hWRpH8YZE29olTwRXmMC1lmY7bA&local=158&pubid=46331721&apptype=0&psid=174720668201868930909139566&entinfo=35833436184751_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 特价阳台房 大华滨江天地 奥山世纪城 众圆广场 电子,湖北省武汉市青山和平大道园林路15号大华滨江天地三期,114.363563,30.622968,860,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hjipK6yLURFWvhbmCF2QUix_7k2_EqtKp2DqGHyNIy-nR2oQqXf20noQIXenspoCf1DzCyVLLgQ8l3oc6s5mPfZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQ2hwYL1CL2TprjeRi9rzftaApDR5hWRpH8YZE29olTwQgudNA2-nB7w&local=158&pubid=46558852&apptype=0&psid=174720668201868930909139566&entinfo=35853539291050_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 长安路 古田四路 永利新城 精装单间便宜直租 家电齐,湖北省武汉市硚口古田长安路18号永利新城东苑,114.213416,30.600495,900,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gy3Ml6RVw6sv-RkolS6RTCx_7k2_EqtKoa5kuoq24RVlbKMPcobiYdGUUBZL3i6bJh8XUX2yB7Pbr8pr6REzeXZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQyRbtPsiEos_stfhln6OkYqApDR5hWRpH8YZE29olTwTxT01RVCkPWw&local=158&pubid=46167592&apptype=0&psid=174720668201868930909139566&entinfo=35762743785530_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 武汉科技大学对面 考.研优选好房 价格美丽 精装拎包,湖北省武汉市青山和平大道园林路15号大华滨江天地三期,114.363563,30.622968,766,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gdUmrpM9-mwbLbKLUkm25Kx_7k2_EqtKp2DqGHyNIy-hfOQK1xdcCeoQIXenspoCf1DzCyVLLgQ8l3oc6s5mPfZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQwH8R_IW6qYtjdQJPzX3rn6ApDR5hWRpH8YZE29olTwQgudNA2-nB7w&local=158&pubid=46533289&apptype=0&psid=174720668201868930909139566&entinfo=35851389667385_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 南国明珠 汉城花园附近 玫瑰园明珠校区附近 绿茵片片,湖北省武汉市汉阳王家湾龙阳大道33号南国明珠1期,114.202833,30.540832,630,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hfdfNpLlD1gNVhQS4yoRHFx_7k2_EqtKq4sScbUzAY8EJqewn-jL9JZexEDM3yPWLLv0fTYsKmx5zOMkNr3kS6ZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQKrpPgMRb_sAdA6AMIhm2y6ApDR5hWRpH8YZE29olTwTcnQpZoucALA&local=158&pubid=46227846&apptype=0&psid=174720668201868930909139566&entinfo=35828481226921_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 仅700！中建东湖明珠 近余福泰珠宝广场 地质大学 ,湖北省武汉市洪山光谷鲁磨路306号东湖明珠,114.401284,30.515805,700,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hqlDvd8jxamrGomGD33dA4x_7k2_EqtKq1011dEq1wojhPYKAC5KoyZexEDM3yPWL1DzCyVLLgQ2OaYFQoyojuZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQyEl2rSJmPMoRJeYZFQhyvqApDR5hWRpH8YZE29olTwTouGntpYNl2g&local=158&pubid=46129000&apptype=0&psid=174720668201868930909139566&entinfo=35818374487603_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 汉阳  4号线 钟家村 汉商银座对面 都市兰亭 大次,湖北省武汉市汉阳钟家村汉阳大道98号都市兰亭,114.267883,30.551093,1250,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hIeUw7HlOCvvo_hF50pDaOx_7k2_EqtKrEA6358YODEWBt8SJGM3pIZexEDM3yPWLUI_KPrFKJr8l3oc6s5mPfZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQ5x8Ehpa03FkJdr47Ww7BGKApDR5hWRpH8YZE29olTwR0l_Ek-zDXYQ&local=158&pubid=46253001&apptype=0&psid=174720668201868930909139566&entinfo=35829437734274_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 百步亭花园路 特价700百步亭文卉苑新生活摩尔城包网,湖北省武汉市江岸后湖安居路198号百步亭花园文卉苑,114.320471,30.658966,700,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gmZT11P46hhs9q0y6wx52dx_7k2_EqtKpYIfD8-CajktFA05bIh-tUZexEDM3yPWLLv0fTYsKmxx9vBuo8nw5WZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQcL1ouisEoHksq4Ao1l056aApDR5hWRpH8YZE29olTwRXpqpdE9sPaw&local=158&pubid=46134683&apptype=0&psid=174720668201868930909139566&entinfo=35818662913921_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 大放价850！警官学院 汇丰企业 长丰工业园！永利新,湖北省武汉市硚口古田古田四路永利新城北苑,114.213377,30.603105,850,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hZGFJXW2EGlaOKQsZfYSu0x_7k2_EqtKq1011dEq1wook2-CFz9eTQGUUBZL3i6bJh8XUX2yB7Pbr8pr6REzeXZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQh5sC99P9WTtNHp41rvHS8KApDR5hWRpH8YZE29olTwTxT01RVCkPWw&local=158&pubid=46562022&apptype=0&psid=174720668201868930909139566&entinfo=35853261862828_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 精装阳台房特价920 名士一号。近维佳创意大厦 书城,湖北省武汉市洪山珞狮南路书城路名士1号,114.341182,30.506203,920,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-j6hV0MHE8K8_9wgN1105_kx_7k2_EqtKq1011dEq1worhcUuK4dtze76gIcbHwYe33RcinNqFhwHayiPyJ8f3mZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQurjIAOd_96-s8uHdFdgeWKApDR5hWRpH8YZE29olTwRpTE4Tz8En5w&local=158&pubid=45903652&apptype=0&psid=174720668201868930909139566&entinfo=35796415442348_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 8号线塔子湖站 梦湖香郡 精装原户型 实体墙 押一付,湖北省武汉市江岸后湖梦湖路18号梦湖香郡,114.277923,30.648890,712,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gEH6RLK1KI6qpenXle_jnwx_7k2_EqtKosfjET3oRr2j1F2XMlITJw9wZ5vFL9FjjLv0fTYsKmxx9vBuo8nw5WZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQTDEvAv1RinsZP1UFdwB2GKApDR5hWRpH8YZE29olTwRXpqpdE9sPaw&local=158&pubid=46326011&apptype=0&psid=174720668201868930909139566&entinfo=35833096244265_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 8号线 瑞云居租房 直达赵家条 黄浦路 金桥永旺对面,湖北省武汉市江岸后湖正义路瑞云居,114.287383,30.629598,693,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-ir4bWmhpMAbbDiRVtVGcuNx_7k2_EqtKoEDhsTMIRtlm_zBPnfXJIn7bPyKFQTpiHLv0fTYsKmxx9vBuo8nw5WZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQEmJXlJy8Id33cLFnF6t2y6ApDR5hWRpH8YZE29olTwRXpqpdE9sPaw&local=158&pubid=46557805&apptype=0&psid=174720668201868930909139566&entinfo=35851314624199_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 赵家条地铁口 统建大江北苑 无中介精装修 随时看房,湖北省武汉市江岸后湖花桥街18号统建大江园北苑,114.295517,30.618260,950,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hgFwmyMJegPavWJTKQxzL3x_7k2_EqtKpD6Fvf3RjsHJAG6qGDBTsrrE2gJv3TDO7Lv0fTYsKmxx9vBuo8nw5WZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQHVRHYo7rh7qobieOrwgQ9qApDR5hWRpH8YZE29olTwRXpqpdE9sPaw&local=158&pubid=46558694&apptype=0&psid=174720668201868930909139566&entinfo=35853065003576_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 花楼街丨世纪江上 精装主卧3室2卫 不收中芥费 押一,湖北省武汉市江汉前进/江汉花楼街122号世纪江尚,114.295091,30.575563,780,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gli43hvJALmwHBPvwebWp2x_7k2_EqtKrj5uvTXJsoicC-eW-IZ1J77bPyKFQTpiHQpXyYiXUeferulw_dwCLVZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQkrDWagBg_VuZ_PymyNz25qApDR5hWRpH8YZE29olTwTnQ-MX9AcN9g&local=158&pubid=45914099&apptype=0&psid=174720668201868930909139566&entinfo=35797067837367_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 包物业网 限女神房子 超干净卫生有厨房大窗户 空间宽,湖北省武汉市江夏东湖高新光谷大道120号现代森林小镇,114.417371,30.455350,1000,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJlD5xnX_uGhV_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gNwV4Kk6aI5b2jn61g8O0bx_7k2_EqtKoJ-gjgmejGml6h7t6ihS-M7bPyKFQTpiE3JS0R2J8QkTSLjGbCWxXOr-QuiAazy30FNCSqygBCivK4Hv_B4rVW5g4n0fAHJJjgezVSiRkFTkgnTnuV4ut2oMzJts5psgWNKP9DhspwGFouVjHO1K_2&local=158&pubid=46507640&apptype=0&psid=174720668201868930909139566&entinfo=35843874647475_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
整租 | 安顺佳园精装三室 大阳台 全亮户型 家电齐全 随时看,湖北省武汉市江汉前进/江汉友谊路99号安顺佳园,114.279306,30.577075,3000,https://wh.58.com/zufang/35821325255476x.shtml
整租 | 精装一室一厅 汇丰企业天地（2008城市花园)拧包入,湖北省武汉市硚口古田城华路美好长丰城,114.210611,30.619839,1500,https://wh.58.com/zufang/35809933704628x.shtml
单间 | 480急租（福星惠誉红桥城）近堤角新荣轻轨站汉铁高中,湖北省武汉市江岸后湖黄汉路福星惠誉红桥城,114.333489,30.663229,480,https://wh.58.com/hezu/35787283948605x.shtml
整租 | 宝安璞园 南湖一小及实验小学附近 性价比优异,湖北省武汉市武昌南湖花园文治街46号宝安璞园,114.326417,30.505866,1650,https://wh.58.com/zufang/35698875810762x.shtml
整租 | 华侨城原岸 4室4厅0卫,湖北省武汉市武昌团结大道欢乐大道228号华侨城原岸,114.395108,30.592663,2211,https://wh.58.com/zufang/35857279072841x.shtml
整租 | 中北路地铁口（楚天都市雅园精装三房）随时看房拎包入住,湖北省武汉市武昌中北路中北路230号楚天都市雅园,114.361946,30.572966,3600,https://wh.58.com/zufang/35853260470845x.shtml
整租 | 中大十里新城 0室0厅0卫,湖北省武汉市汉阳王家湾墨水湖北路中大十里新城,114.212906,30.555449,0131,https://wh.58.com/zufang/35857289399747x.shtml
整租 | 光谷大批单间出租 500起 风度柏林康桥小区米兰映像,湖北省武汉市洪山光谷珞雄路19号米兰映象,114.407820,30.503361,500,https://wh.58.com/zufang/35410329933486x.shtml
单间 | 福星惠誉国际城2期 2室0厅0卫 主卧 南,湖北省武汉市武昌中北路团结大道福星惠誉国际城3期,114.351671,30.583493,721,https://wh.58.com/hezu/35832041852856x.shtml
整租 | 桥西社区 2室0厅0卫,湖北省武汉市汉阳王家湾知音路桥西社区,114.211119,30.569527,0911,https://wh.58.com/zufang/35845891633727x.shtml
单间 | 押一付一 安顺星苑 拎包入住 楚河汉街上班族首点居住,湖北省武汉市武昌中北路中北路115号安顺星苑,114.339839,30.555726,550,https://wh.58.com/hezu/35685900618945x.shtml
整租 | 远洋庄园旁 怡景江南 精装3房 居家必选 随时看房,湖北省武汉市江夏庙山阳光大道怡景江南,114.365404,30.406877,2300,https://wh.58.com/zufang/35447494844597x.shtml
整租 | 东建金鼎湾精装两房 轻轨旁出行非常方便 拎包入住 随,湖北省武汉市东西湖吴家山东西湖大道7110号东建金鼎湾,114.149558,30.616819,2400,https://wh.58.com/zufang/35389093014588x.shtml
整租 | 营房北村 同济附近 邻东方红小学 一室一厅 家电齐全,湖北省武汉市硚口宝丰建设大道399号营北社区,114.247956,30.585587,1300,https://wh.58.com/zufang/35731015586994x.shtml
整租 | 水果湖步行街 家电齐全 精装修 看房方便 拎包入住,湖北省武汉市武昌水果湖东湖路80号水果湖水产局宿舍,114.347026,30.550599,2500,https://wh.58.com/zufang/35840882095672x.shtml
整租 | 哈乐城金地太~阳城保利时代 单间独卫带独立阳台 实图,湖北省武汉市洪山关山关山大道369号金地太阳城,114.414140,30.490787,1000,https://wh.58.com/zufang/35845233356420x.shtml
整租 | 汉口火车站6号线唐家墩万科汉口传奇唐樾温馨装修三室,湖北省武汉市江汉杨汊湖新华路万科汉口传奇唐樾,114.263382,30.621012,3000,https://wh.58.com/zufang/35740213269161x.shtml
单间 | 康园小区 靠近地质大学 省中医院 鲁巷广场 位处商圈,湖北省武汉市洪山鲁巷鲁磨路18号华科大康园教师住宅小区,114.397438,30.509444,872,https://wh.58.com/hezu/35840483065220x.shtml
整租 | 云鹤园二组精装三房复式楼家具家电齐全拎包入住,湖北省武汉市硚口古田长丰大道云鹤小区,114.222263,30.604538,2500,https://wh.58.com/zufang/35798325567692x.shtml
整租 | 八一花园整租！精装修一室一厅+可押一付一！带家电！,湖北省武汉市洪山光谷荣院路八一花园梅花苑,114.388553,30.492049,1550,https://wh.58.com/zufang/35442567087694x.shtml
整租 | 梅苑地铁电梯房 中南SOHO 精装一室2000元 拎,湖北省武汉市武昌丁字桥文安街中南SOHO城,114.328832,30.530157,2000,https://wh.58.com/zufang/35763057486145x.shtml
整租 | 南国明珠 好楼层精装两房 交通便利 拎包入住,湖北省武汉市汉阳王家湾龙珠路南国明珠3期,114.204128,30.543993,2600,https://wh.58.com/zufang/35611659422647x.shtml
整租 | 三号线正地铁口 经开未来城 精装一室 配套齐全,湖北省武汉市沌口开发区体育中心东风大道111号经开万达SOHO公寓,114.174250,30.506906,1400,https://wh.58.com/zufang/35798761691969x.shtml
整租 | 钟家村！汉阳火车站地铁口 地铁汉阳城精装两房拎包入住,湖北省武汉市汉阳钟家村地铁4号线汉阳火车站旁地铁汉阳城,114.252521,30.551069,2700,https://wh.58.com/zufang/35233954998719x.shtml
整租 | 吴南花园整租月付 吴家山五环大道 海林广场 五支沟舵,湖北省武汉市东西湖吴家山田园街171号新世界吴南花园,114.139709,30.621505,2600,https://wh.58.com/zufang/35321460864847x.shtml
整租 | 8号线中一路站 永旺商圈 锦绣家园 交通便利 配套齐,湖北省武汉市江岸后湖秋桂街108号塔子湖锦绣家园幽兰苑,114.277356,30.640785,800,https://wh.58.com/zufang/35796797644339x.shtml
单间 | 光谷（男生女生分开）青年公寓长短租无押金交通便利环境,湖北省武汉市洪山光谷民族大道12号尖东智能花园,114.398243,30.504260,350,https://wh.58.com/hezu/35851463461293x.shtml
整租 | 嘎纳印象 精装两房 户型方正三角湖地铁口 外校对面,湖北省武汉市沌口开发区金色港湾东风大道56号嘎纳印象,114.182133,30.520463,2200,https://wh.58.com/zufang/35766210657339x.shtml
单间 | 依水园大量单间出租 华工科技园旁 银河湾 万豪水岸枫,湖北省武汉市江夏庙山玉叶路1号依水园,114.404467,30.427237,900,https://wh.58.com/hezu/35807159120772x.shtml
整租 | 书城路旁 珞珈雅苑精装两房 实图实价 随时看哟 大华,湖北省武汉市洪山新南湖书城路珞珈雅苑,114.335823,30.488820,2500,https://wh.58.com/zufang/35798331788622x.shtml
整租 | 珞狮南路精装大两房 拎包入住 看房方便,湖北省武汉市洪山珞狮南路珞狮南路451号狮城翰园,114.349863,30.507839,2900,https://wh.58.com/zufang/35678288310093x.shtml
单间 | 福星惠誉东湖城（独立阳台房）精装修 朝南通透 周边配,湖北省武汉市武昌徐东欢乐大道363号福星惠誉东湖城(二期),114.382740,30.594577,1100,https://wh.58.com/hezu/35824044921513x.shtml
单间 | 大业花园小区 2室0厅0卫 次卧 南,湖北省武汉市洪山光谷鲁磨路土库村188号大业花园小区,114.402883,30.514514,611,https://wh.58.com/hezu/35857278226233x.shtml
单间 | 长安路 古田四路 永利新城 精装单间便宜直租 家电齐,湖北省武汉市硚口古田长安路18号永利新城东苑,114.213416,30.600495,900,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJllt7saXYqVt7Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gy3Ml6RVw6sv-RkolS6RTCx_7k2_EqtKoa5kuoq24RVlbKMPcobiYdGUUBZL3i6bJh8XUX2yB7Pbr8pr6REzeXZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQyRbtPsiEos_stfhln6OkYqApDR5hWRpH8YZE29olTwTxT01RVCkPWw&local=158&pubid=46167592&apptype=0&psid=193267411201868970303177662&entinfo=35762743785530_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
整租 | 江岸区 幸福时代loft 全新精装修 拎包入住280,湖北省武汉市江岸百步亭温馨路近幸福街幸福时代四期(商住楼),114.311124,30.656641,2800,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJllt7saXYqVt7Zpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0Q1s9de06sR42HgTQU1e4ZdyBP1ZKMCGY1DiLhQJDF9kpr7t2D2DjIveEvZYetOdm4Z514zATebZ4ukfCbRGVaWhwAwIAsnVFUloZS0TTW5BYsiu1SCX0XjiTpArT6oy4mtRwYlx7BDz0gnTnuV4ut2oMzJts5psgUUM3ABoMMEDw&local=158&pubid=45379031&apptype=0&psid=193267411201868970303177662&entinfo=35686737539911_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
单间 | 个人直租600月付 恒安路 红顶家园地铁口 精装次卧,湖北省武汉市武昌南湖花园恒安路虹顶家园,114.312127,30.502256,600,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJllt7saXYqVt7Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-imD-_821A4M_lQIoX5N2PFx_7k2_EqtKrUBdQpKLFZAmhVOxRJtthz76gIcbHwYe1MMdLEMNrhkWOaYFQoyojuZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQBMgN0wCHEKvU3N1cLeCacaApDR5hWRpH8YZE29olTwRXmMC1lmY7bA&local=158&pubid=46331721&apptype=0&psid=193267411201868970303177662&entinfo=35833436184751_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 特价阳台房 大华滨江天地 奥山世纪城 众圆广场 电子,湖北省武汉市青山和平大道园林路15号大华滨江天地三期,114.363563,30.622968,860,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJllt7saXYqVt7Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hjipK6yLURFWvhbmCF2QUix_7k2_EqtKp2DqGHyNIy-nR2oQqXf20noQIXenspoCf1DzCyVLLgQ8l3oc6s5mPfZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQ2hwYL1CL2TprjeRi9rzftaApDR5hWRpH8YZE29olTwQgudNA2-nB7w&local=158&pubid=46558852&apptype=0&psid=193267411201868970303177662&entinfo=35853539291050_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=
单间 | 武汉科技大学对面 考.研优选好房 价格美丽 精装拎包,湖北省武汉市青山和平大道园林路15号大华滨江天地三期,114.363563,30.622968,766,https://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTECjOwTqI_yJllt7saXYqVt7Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gdUmrpM9-mwbLbKLUkm25Kx_7k2_EqtKp2DqGHyNIy-hfOQK1xdcCeoQIXenspoCf1DzCyVLLgQ8l3oc6s5mPfZtAUEnEhkw4SI7uq1-dOrXdFoqNyNhGQwH8R_IW6qYtjdQJPzX3rn6ApDR5hWRpH8YZE29olTwQgudNA2-nB7w&local=158&pubid=46533289&apptype=0&psid=193267411201868970303177662&entinfo=35851389667385_0&cookie=|||c5/njVvMmAZq3zHGE/eaAg==&fzbref=0&key=&params=rankbusitime0099
